bundle_name,bundle_index,label,along_name,along_index
thalsmed_right,42,23,thalsmed_right_023,1001
thalsmed_right,42,24,thalsmed_right_024,1002
thalsmed_right,42,25,thalsmed_right_025,1003
thalsmed_right,42,26,thalsmed_right_026,1004
thalsmed_right,42,27,thalsmed_right_027,1005
thalsmed_right,42,28,thalsmed_right_028,1006
thalsmed_right,42,29,thalsmed_right_029,1007
thalsub_left,43,1,thalsub_left_001,1008
thalsub_left,43,2,thalsub_left_002,1009
thalsub_left,43,3,thalsub_left_003,1010
thalsub_left,43,4,thalsub_left_004,1011
thalsub_left,43,5,thalsub_left_005,1012
thalsub_left,43,6,thalsub_left_006,1013
thalsub_left,43,7,thalsub_left_007,1014
thalsub_left,43,8,thalsub_left_008,1015
thalsub_left,43,9,thalsub_left_009,1016
thalsub_left,43,10,thalsub_left_010,1017
thalsub_left,43,11,thalsub_left_011,1018
thalsub_left,43,12,thalsub_left_012,1019
thalsub_left,43,13,thalsub_left_013,1020
thalsub_left,43,14,thalsub_left_014,1021
thalsub_right,44,1,thalsub_right_001,1022
thalsub_right,44,2,thalsub_right_002,1023
thalsub_right,44,3,thalsub_right_003,1024
thalsub_right,44,4,thalsub_right_004,1025
thalsub_right,44,5,thalsub_right_005,1026
thalsub_right,44,6,thalsub_right_006,1027
thalsub_right,44,7,thalsub_right_007,1028
thalsub_right,44,8,thalsub_right_008,1029
thalsub_right,44,9,thalsub_right_009,1030
thalsub_right,44,10,thalsub_right_010,1031
thalsub_right,44,11,thalsub_right_011,1032
thalsub_right,44,12,thalsub_right_012,1033
thalsub_right,44,13,thalsub_right_013,1034
thalsub_right,44,14,thalsub_right_014,1035
thalsub_right,44,15,thalsub_right_015,1036
vofa_left,45,1,vofa_left_001,1037
vofa_left,45,2,vofa_left_002,1038
vofa_left,45,3,vofa_left_003,1039
vofa_left,45,4,vofa_left_004,1040
vofa_left,45,5,vofa_left_005,1041
vofa_left,45,6,vofa_left_006,1042
vofa_left,45,7,vofa_left_007,1043
vofa_left,45,8,vofa_left_008,1044
vofa_left,45,9,vofa_left_009,1045
vofa_left,45,10,vofa_left_010,1046
vofa_left,45,11,vofa_left_011,1047
vofa_left,45,12,vofa_left_012,1048
vofa_left,45,13,vofa_left_013,1049
vofa_left,45,14,vofa_left_014,1050
vofa_left,45,15,vofa_left_015,1051
vofa_left,45,16,vofa_left_016,1052
vofa_left,45,17,vofa_left_017,1053
vofa_left,45,18,vofa_left_018,1054
vofa_left,45,19,vofa_left_019,1055
vofa_left,45,20,vofa_left_020,1056
vofa_right,46,1,vofa_right_001,1057
vofa_right,46,2,vofa_right_002,1058
vofa_right,46,3,vofa_right_003,1059
vofa_right,46,4,vofa_right_004,1060
vofa_right,46,5,vofa_right_005,1061
vofa_right,46,6,vofa_right_006,1062
vofa_right,46,7,vofa_right_007,1063
vofa_right,46,8,vofa_right_008,1064
vofa_right,46,9,vofa_right_009,1065
vofa_right,46,10,vofa_right_010,1066
vofa_right,46,11,vofa_right_011,1067
vofa_right,46,12,vofa_right_012,1068
vofa_right,46,13,vofa_right_013,1069
vofa_right,46,14,vofa_right_014,1070
vofa_right,46,15,vofa_right_015,1071
vofa_right,46,16,vofa_right_016,1072
vofa_right,46,17,vofa_right_017,1073
vofa_right,46,18,vofa_right_018,1074
vofa_right,46,19,vofa_right_019,1075
vofa_right,46,20,vofa_right_020,1076
vofa_right,46,21,vofa_right_021,1077
vofb_left,47,1,vofb_left_001,1078
vofb_left,47,2,vofb_left_002,1079
vofb_left,47,3,vofb_left_003,1080
vofb_left,47,4,vofb_left_004,1081
vofb_left,47,5,vofb_left_005,1082
vofb_left,47,6,vofb_left_006,1083
vofb_left,47,7,vofb_left_007,1084
vofb_left,47,8,vofb_left_008,1085
vofb_left,47,9,vofb_left_009,1086
vofb_left,47,10,vofb_left_010,1087
vofb_left,47,11,vofb_left_011,1088
vofb_left,47,12,vofb_left_012,1089
vofb_left,47,13,vofb_left_013,1090
vofb_left,47,14,vofb_left_014,1091
vofb_left,47,15,vofb_left_015,1092
vofb_right,48,1,vofb_right_001,1093
vofb_right,48,2,vofb_right_002,1094
vofb_right,48,3,vofb_right_003,1095
vofb_right,48,4,vofb_right_004,1096
vofb_right,48,5,vofb_right_005,1097
vofb_right,48,6,vofb_right_006,1098
vofb_right,48,7,vofb_right_007,1099
vofb_right,48,8,vofb_right_008,1100
vofb_right,48,9,vofb_right_009,1101
vofb_right,48,10,vofb_right_010,1102
vofb_right,48,11,vofb_right_011,1103
vofb_right,48,12,vofb_right_012,1104
vofb_right,48,13,vofb_right_013,1105
vofb_right,48,14,vofb_right_014,1106
vofb_right,48,15,vofb_right_015,1107
