site,tp,param,metric,ntbi,npte,df,rsq,arsq,beta,stde,tval,pval
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.vofb_left,22,7,27,0.000105363148589982,-0.0369277715496104,0.0235701325221309,0.441888695621175,0.0533395236304874,0.957854098015219
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.slfc_left,22,7,27,0.0968950895962126,0.0634467595812576,0.714773657535938,0.419957047681112,1.70201610255792,0.100241222839077
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.cerped_left,22,7,27,0.0354897878077903,-0.000232812643772951,-0.432582907749993,0.433999458126041,-0.996736054966141,0.327742185373563
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.thalslat_right,22,7,27,0.000326571938518071,-0.0366983698415368,0.0414960813418766,0.441839812935452,0.0939165736699665,0.925868914347469
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.cing_right,22,7,27,0.00842125733012504,-0.0283038812872778,0.210720177475259,0.44004731561807,0.478858000029591,0.635895011779959
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.slfa_right,22,7,27,0.0300134104046966,-0.00591201883957382,-0.397809662512614,0.435229813501671,-0.914022087117631,0.368795887107338
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.cing_left,22,7,27,0.000157223283095428,-0.0368739906693825,0.0287922818249093,0.441877236061589,0.0651590067900584,0.948527459647887
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.ilf_left,22,7,27,0.0453856652058154,0.0100295787319566,-0.489189364890092,0.431767300067546,-1.13299308403754,0.267178265481576
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.thalslat_left,22,7,27,0.0261314510885279,-0.00993775442671163,0.371192692318181,0.436099855108677,0.851164447705857,0.402164097802147
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.vofa_right,22,7,27,0.0721414203180504,0.0377762877372375,0.616751193273483,0.42567355072842,1.44888305185532,0.158885753910456
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.amyhypven_right,22,7,27,0.0154053377000651,-0.0210611312740066,0.285005516151367,0.438494863709543,0.649963180276048,0.521208192611623
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.slfd_right,22,7,27,0.0204000855125914,-0.0158813928017569,0.327969643790716,0.437381229824656,0.749848464970017,0.459830415967902
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.cc_mid,22,7,27,0.113508012364737,0.0806749757856527,0.773625744445343,0.416076492266731,1.85933538381543,0.0739100134037748
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.ifof_left,22,7,27,0.0712220869195054,0.0368229049535612,-0.612808812045835,0.425884379745656,-1.43890887102225,0.161669047942417
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.opticrad_left,22,7,27,0.0361576048618372,0.000459738375238716,0.436633930508734,0.433849183705658,1.00641869780482,0.323149058041888
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.chip_left,22,7,27,0.0831297864052115,0.0491716303461454,-0.662057921903176,0.423145478038189,-1.56461065109958,0.129320668789134
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.chip_right,22,7,27,0.00378682558878494,-0.0331099586486674,0.14130427650658,0.441074461428849,0.320363768169275,0.751158828364049
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.thalsmed_right,22,7,27,0.00639087112150536,-0.0304094669851054,-0.183568299166404,0.440497612229978,-0.416729385290211,0.680170911312455
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.cc_post,22,7,27,0.0381439008321248,0.00251960086294434,0.44846670579403,0.433401912800712,1.03475940587333,0.309960865125772
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.slfa_left,22,7,27,0.0196388669303576,-0.0166708046648143,-0.321792463039702,0.437551134935831,-0.73543967172407,0.468412654471006
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.slfb_right,22,7,27,0.000861085714018286,-0.0361440592595366,0.0673815266112313,0.441721673832391,0.152542948655037,0.879892962411602
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.fimbria_right,22,7,27,0.00184925987790692,-0.0351192860525409,0.0987453441565735,0.4415031827298,0.223657151339282,0.824707756567058
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.opticrad_right,22,7,27,0.00113391067810777,-0.0358611296671474,-0.0773227117818271,0.441661361434383,-0.17507239376953,0.862329040703579
UCLA-P1,2d,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean,native.dwi.tract.bundles.tissue.whole.voxel.fit.map.dti_FA_mean.hipcom,22,7,27,0.0469338659557473,0.0116351202504047,-0.497463038867607,0.431417036257987,-1.15309085422886,0.25897952755434
